,small_holdings,internet_access_from_work,population,HH_NLI9,r_38_201___r_76_400,D_DOMESTIC_KM2,no_income,pd,r_1___r_4800,collective_living_quarters,r_614_001___r_1_228_800,vacant,AGE50_54,AGE15_19,target_label,D_MIGR_IN_KM2,traditional_residential,cellphone_perc,HH_NLI8,parks_and_recreation,P_NLI1,D_POP_CHAN,industrial,AGE55_59,internet_access_from_elsewhere,internet_access_grand_total,HH_NLI7,commercial,HH_NLI1,AREA_KM2,r_2_457_601_or_more,P_NLI3,r_76_401___r_153_800,D_TOT_WORK_KM2,AGE70_74,internet_access_from_cell_phone,r_153_801___r_307_600,HH_NLI10,r_4801___r_9600,D_LEARNERS_KM2,MN_TYPE_woe,farms_woe,SP_NAME_woe,SAL_CODE_woe,MP_NAME_woe,PR_NAME_woe,DC_NAME_woe,informal_residential_woe,SP_NBH_ID_woe,MN_NAME_woe
91717,0.0,0.106976744,711.0,15.9702324686,0.018691588999999998,5.8614383747749494,0.046728972,2163.35,0.042056075,0.0,0.18224299100000002,0.0,17.5566062965,109.779073422,0,10.15982651627658,0.0,0.9441860470000001,25.4071012631,0.0,0.0652377953637,134,0.0,22.7249470356,0.018604651,215.0,20.2268158876,0.0,14.9808212306,0.329749023654,0.042056075,0.0770176407439,0.130841121,10.15982651627658,10.0493689523,0.12093023300000001,0.16355140199999998,48.4263006766,0.0,11.657749656496843,-0.9509750562254633,0.011153490242239912,-6.870206045974074,-1.0493670158968553,-6.346801640001223,0.4423957206201615,-3.53414796648288,0.011153490242239912,-6.880156376827242,-3.7225932411273637
92348,0.0,0.233502538,795.0,8.12632739345,0.147208122,1.4085065255996212,0.040609137000000003,1308.68,0.0050761420000000005,0.0,0.055837563,0.0,40.2512739213,46.8359875749,1,1.4085065255996212,0.0,0.9796954309999999,21.122953709,0.0,0.062002688172,-301,0.111675127,33.0102043032,0.045685279,197.0,16.8161684896,0.0,12.2103730038,0.227815433786,0.0,0.163130021116,0.152284264,1.4085065255996212,22.5569581335,0.20812182699999998,0.284263959,9.79357716963,0.010152284000000001,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.9816162867047156,5.066679109740483,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
92440,0.0,0.143564356,816.0,11.7071857998,0.08457711400000001,3.202158841965519,0.064676617,4581.41,0.009950249,0.069306931,0.089552239,0.0,21.8525044434,30.0665268254,1,5.489415157655176,0.0,0.98019802,25.3626811103,0.0,0.0985861679776,-63,0.0,28.0442818388,0.084158416,202.0,20.1914526148,0.0,18.9202197556,0.145144377366,0.0,0.0903115113506,0.129353234,5.489415157655176,38.9962467419,0.099009901,0.228855721,19.2239012424,0.0,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.9816162867047156,5.066679109740483,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
92949,0.0,0.21982758600000002,807.0,18.041816552,0.064655172,3.1291429964850517,0.056034482999999996,1859.1,0.0,0.0,0.21982758600000002,0.0,53.893788718,33.4710704996,0,5.451805839236842,0.0,0.978448276,22.890797558,0.0,0.0557209926497,-215,0.0,52.3574203762,0.060344827999999996,232.0,18.2235644645,0.0,11.8120236757,0.343293495293,0.034482759,0.0878416734537,0.10344827599999999,5.451805839236842,25.3277328529,0.11637931,0.155172414,62.9858380374,0.021551723999999998,0.0,0.6410842548783214,0.011153490242239912,-6.870206045974074,0.9816162867047156,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.8189486631456284
92950,0.0,0.172413793,709.0,26.702658578,0.042307692,3.119247160490416,0.084615385,1181.6,0.069230769,0.01532567,0.192307692,0.0,63.8167571071,27.5188714132,0,3.6475067602508897,0.0,0.9693486590000001,38.5227087943,0.0,0.141251226187,-288,0.0,62.5056516658,0.026819923,261.0,30.6682659389,0.0,52.4448318342,0.440343151521,0.026923077000000004,0.0733274128885,0.088461538,3.6475067602508897,40.2624614889,0.172413793,0.10769230800000001,78.5970802749,0.0,0.0,0.6410842548783214,0.011153490242239912,-6.870206045974074,0.9816162867047156,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.8189486631456284
92959,0.0,0.24352331600000002,599.0,17.1102121424,0.051813472,3.3213111825210846,0.056994819,2637.95,0.0,0.0,0.191709845,0.0,34.1709614111,26.3438530487,1,3.3213111825210846,0.0,0.953367876,23.4571681723,0.0,0.0733240186947,-215,0.0,37.3618807518,0.025906736,193.0,18.6744570721,0.0,15.4516300224,0.226815727544,0.005181347,0.0778405774047,0.129533679,3.3213111825210846,18.0702114622,0.09326424900000001,0.22279792699999998,40.4972826854,0.005181347,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.9816162867047156,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
93130,0.0,0.265625,628.0,11.11931225,0.072916667,2.9889517840829707,0.078125,3529.03,0.005208333,0.0,0.08854166699999999,0.0,39.9234224545,44.9625464856,1,6.476062198846436,0.0,0.984375,22.2636283063,0.0,0.064698457223,-196,0.0,39.4721366647,0.03125,192.0,17.7242695291,0.0,14.0397310192,0.177786404753,0.005208333,0.115921477144,0.161458333,6.476062198846436,19.6341833801,0.213541667,0.234375,25.4587232402,0.0,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.9816162867047156,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
93153,0.0,0.11176470599999999,469.0,14.7048091758,0.052941176,3.8377959490397764,0.147058824,858.6569999999999,0.0,0.0,0.147058824,0.0,14.5460014699,13.799629383,1,3.8377959490397764,0.0,0.9823529409999999,22.4402050064,0.0,0.0513540885221,-157,0.0,18.5170361692,0.33529411800000003,170.0,17.8648437869,0.0,10.4998087668,0.155702747345,0.017647059,0.0843925131614,0.117647059,3.8377959490397764,5.49991886572,0.029411765,0.22352941199999998,34.0504878271,0.0,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.9816162867047156,5.066679109740483,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
93155,0.0,0.19047619,467.0,12.583440311,0.008,3.523918866563183,0.248,3455.65,0.008,0.0,0.16,0.0,41.2590631962,35.6550910292,1,3.523918866563183,0.0,0.976190476,19.4600256331,0.0,0.0731741935484,-204,0.0,33.9812991329,0.031746032,126.0,15.4922968807,0.0,10.3718242199,0.135030254369,0.016,0.0269127760416,0.04,3.523918866563183,15.9371669707,0.198412698,0.184,32.2740114478,0.024,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.9816162867047156,5.066679109740483,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
93239,0.0,0.212669683,594.0,1.44741801309,0.12217194599999999,0.23180593476051678,0.045248869000000004,321.888,0.0,0.0,0.113122172,0.0,4.12069261971,1.64409329115,0,17.915287243634225,0.0,0.981900452,2.46979350665,0.0,0.0699451280349,513,0.07239819,3.6270021504,0.058823529000000006,221.0,1.9662242466,0.067873303,1.57924217663,0.334461283279,0.018099548,0.0976726596509,0.14932126699999998,17.915287243634225,2.05621960176,0.14932126699999998,0.212669683,3.7464010163,0.018099548,0.0,0.6410842548783214,0.011153490242239912,-6.870206045974074,0.9816162867047156,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.8189486631456284
93270,0.0,0.2625,544.0,19.8368523373,0.037735849,3.7547245765932296,0.125786164,2708.67,0.0,0.0,0.22641509399999998,0.0,47.7814437859,25.3055561631,1,4.251673417612921,0.0,0.98125,28.7639606841,0.0,0.0227141268076,-227,0.0,76.1077715087,0.04375,160.0,22.8992410795,0.0,4.27371999409,0.200616546597,0.006289308,0.067462006547,0.088050314,4.251673417612921,5.95111420503,0.0875,0.150943396,41.8714910842,0.0,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.9816162867047156,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
93271,0.0,0.20958083800000002,569.0,17.1765787642,0.041420118,2.529639539222741,0.059171598,2027.99,0.0,0.0,0.195266272,0.0,49.87761907,36.6758655292,1,3.5968312198323353,0.0,0.94011976,24.9311751312,0.0,0.0364651952462,-219,0.0,75.4048662392,0.035928144,167.0,19.8479269247,0.0,7.45563961394,0.280263798888,0.00591716,0.0717267319034,0.112426036,3.5968312198323353,9.77665370421,0.119760479,0.24852071,36.7951348796,0.0,19.604706428976247,0.6410842548783214,0.011153490242239912,6.651738496379445,0.9816162867047156,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
93272,0.0,0.217948718,448.0,11.5712018643,0.051612902999999995,2.467996706005333,0.090322581,2318.55,0.019354839,0.0,0.161290323,0.0,22.458582316,33.9052447037,1,2.984554156099472,0.0,1.0,16.8176383027,0.0,0.0755680224404,-150,0.0,45.948312463,0.064102564,156.0,13.3886691791,0.0,11.848594311,0.193009927522,0.0,0.0788886536074,0.10322580599999999,2.984554156099472,18.8138778036,0.115384615,0.24516129,25.2779479535,0.019354839,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.9816162867047156,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
93273,0.0,0.244604317,452.0,15.7661362886,0.02173913,2.4860016065388217,0.057971014,1717.39,0.0,0.0,0.202898551,0.0,31.0040383363,29.1401228233,1,7.668682921865519,0.0,0.992805755,25.6284005658,0.0,0.00344140729902,-98,0.0,46.3266346503,0.043165468,139.0,20.402994201,0.0,0.608658859207,0.262900834583,0.0,0.063711753574,0.152173913,7.668682921865519,12.3745924837,0.12230215800000001,0.231884058,33.0312077811,0.0,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.9816162867047156,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
93275,0.0,0.255813953,609.0,17.0315146134,0.064327485,3.129557875015993,0.081871345,2420.44,0.005847953,0.0,0.169590643,0.0,69.4705442075,37.0371219556,1,3.129557875015993,0.0,0.98255814,25.1533372884,0.0,0.064698457223,-293,0.0,60.5524808217,0.01744186,172.0,20.0247921643,0.0,13.958576505,0.251326680963,0.005847953,0.0851113153649,0.070175439,3.129557875015993,21.1139877862,0.13372093,0.21052631600000002,43.5878581793,0.005847953,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.9816162867047156,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
93276,0.0,0.304761905,377.0,15.711417762,0.028846154,3.502674773506044,0.086538462,1803.99,0.0,0.0,0.259615385,0.0,58.6281193918,29.5530665619,1,4.139524732325325,0.0,0.9714285709999999,14.9968486632,0.0,0.0384910394265,-172,0.0,51.7942612745,0.047619048,105.0,11.9391225966,0.0,6.37312343303,0.2087471631,0.019230768999999998,0.0532842369745,0.086538462,4.139524732325325,11.1203255428,0.133333333,0.240384615,45.3038118378,0.019230768999999998,0.0,0.6410842548783214,0.011153490242239912,6.651738496379445,0.9816162867047156,1.2158902083077192,0.4423957206201615,0.7798736495440927,0.011153490242239912,6.661348821279233,0.8189486631456284
93344,0.0,0.028571429,357.0,1.96844517299,0.20952381,0.22193662322743407,0.16190476199999998,1021.68,0.00952381,0.0,0.0,0.0,10.6848047147,24.9255253176,0,59.827772575738294,0.0,0.9809523809999999,5.16442319926,0.0,0.0980300829373,1748,0.0,8.66152185176,0.16190476199999998,105.0,4.11144255045,1.0,10.6590080698,0.349113678853,0.0,0.243767411403,0.295238095,59.827772575738294,5.13887558314,0.219047619,0.104761905,3.05267668627,0.0,0.0,0.6410842548783214,0.011153490242239912,-6.870206045974074,0.9816162867047156,-0.10198017826501271,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.8189486631456284
93357,0.0,0.019607843,628.0,0.537841629326,0.167487685,0.14205106756650066,0.18719211800000002,8066.0,0.064039409,0.0,0.0,0.0,19.7918204944,68.6559259457,0,0.14205106756650066,0.0,0.9509803920000001,2.02452331569,0.0,0.617974052116,-259,0.0,21.0411560523,0.058823529000000006,204.0,1.61174074691,0.0,226.345492895,0.0778159315086,0.0,0.143768300501,0.044334975,0.14205106756650066,0.0,0.171568627,0.019704433,0.0,0.098522167,0.0,0.6410842548783214,0.011153490242239912,-6.870206045974074,0.9816162867047156,-6.346801640001223,0.4423957206201615,0.7798736495440927,0.011153490242239912,-6.880156376827242,0.8189486631456284
